text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,statusSource,screenName,retweetCount,isRetweet,retweeted
RT @bansala_amit: @PMOIndia @narendramodi just now @ndtv income tax officer raised concern will not be able to investigate cases post demon…,False,0,,4/14/2017 16:49,False,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",TrustingINDIA,1,True,False
Demonetization Accelerates Fintech Development in India https://t.co/9WZiPjRnq1 https://t.co/BXKnBvegyl,False,0,,4/14/2017 16:45,False,,"<a href=""http://www.btcbitcoinnews.com"" rel=""nofollow"">BitcoinBtcNews</a>",BitcoinBtcNews,0,False,False
"RT @Stupidosaur: Never vote for AAP after we #banEVM. Saaley ullu banate hain har mamle main, demonetization ho ya EVM.",False,0,,4/14/2017 16:34,False,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",myselfpradeep_,2,True,False
"Never vote for AAP after we #banEVM. Saaley ullu banate hain har mamle main, demonetization ho ya EVM.",False,0,,4/14/2017 16:32,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Stupidosaur,2,False,False
@htTweets @vikramgopal811 Again we would say this beginning of effect of demonetization against corruption,False,0,htTweets,4/14/2017 16:31,False,8.52919e+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Surajku01908018,0,False,False
"RT @mkatju: people have got stunts like, Swachata Diwas,Yoga Day, Demonetization,anti-Romeo drives,gau rakshaks,etc.
Yet de have voted for…",False,0,,4/14/2017 16:28,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BaazDrame,60,True,False
@IndiaToday @sardesairajdeep @abdullah_omar So there isn't iota of chance that they are paid at all? So no stone pe… https://t.co/X1i462BsLv,False,0,IndiaToday,4/14/2017 16:16,True,8.52911e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IntFreeBanker,0,False,False
"RT @MilanV: JP Morgan notes that economic data has begun to revert to mean, post-demonetization https://t.co/rLr6wGdeaa",False,0,,4/14/2017 16:15,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",deepthipillai1,22,True,False
RT @dna: True story: Yogi Adityanath says PM Modi's demonetization idea was inspired by BR Ambedkar https://t.co/62nqWWUgL1 https://t.co/jp…,False,0,,4/14/2017 16:06,False,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",DoctorZolachhap,14,True,False
"RT @Sethumadhavan: #PuthanPanam-Ranjith's intent is good,while the demonetization angle is just an adjunct to the tale, the humour works to…",False,0,,4/14/2017 15:56,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ayyappakumar10,1,True,False
RT @dna: True story: Yogi Adityanath says PM Modi's demonetization idea was inspired by BR Ambedkar https://t.co/62nqWWUgL1 https://t.co/Ym…,False,0,,4/14/2017 15:55,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saurabhmukerji,4,True,False
RT @dna: True story: Yogi Adityanath says PM Modi's demonetization idea was inspired by BR Ambedkar https://t.co/62nqWWUgL1 https://t.co/jp…,False,0,,4/14/2017 15:53,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chethanmsalian,14,True,False
RT @dna: True story: Yogi Adityanath says PM Modi's demonetization idea was inspired by BR Ambedkar https://t.co/62nqWWUgL1 https://t.co/jp…,False,0,,4/14/2017 15:52,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_DarkHumor,14,True,False
RT @dna: True story: Yogi Adityanath says PM Modi's demonetization idea was inspired by BR Ambedkar https://t.co/62nqWWUgL1 https://t.co/jp…,False,0,,4/14/2017 15:51,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SinghDeorabalda,14,True,False
RT @dna: True story: Yogi Adityanath says PM Modi's demonetization idea was inspired by BR Ambedkar https://t.co/62nqWWUgL1 https://t.co/jp…,False,0,,4/14/2017 15:51,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saurabhmukerji,14,True,False
RT @dna: True story: Yogi Adityanath says PM Modi's demonetization idea was inspired by BR Ambedkar https://t.co/62nqWWUgL1 https://t.co/jp…,False,0,,4/14/2017 15:50,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Khasalaram4,14,True,False
RT @IncomeTaxIndia: The opportunities created by demonetization are being used by the ITD for widening and deepening of the tax base and cr…,False,0,,4/14/2017 15:48,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hemantleuva,20,True,False
RT @dna: True story: Yogi Adityanath says PM Modi's demonetization idea was inspired by BR Ambedkar https://t.co/62nqWWUgL1 https://t.co/Ym…,False,0,,4/14/2017 15:45,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChirmattiChhori,4,True,False
"#Jesus <ed><U+00A0><U+00BD><ed><U+00B8><U+00AA> Yogi Adityanath says PM Modi's demonetization idea was inspired by BR Ambedkar https://t.co/pKjyIrAMeW https://t.co/vTuPa7wX59""",False,0,,4/14/2017 15:41,False,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",AhamedAnsar,0,False,False
True story: Yogi Adityanath says PM Modi's demonetization idea was inspired by BR Ambedkar https://t.co/62nqWWUgL1 https://t.co/YmvCyeCFCY,False,28,,4/14/2017 15:39,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dna,4,False,False
@sahouraxo She is worthy of our demonetization and scoffing.,False,0,sahouraxo,4/14/2017 15:31,False,8.52902e+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",paulineHQ,0,False,False
"RT @MilanV: JP Morgan notes that economic data has begun to revert to mean, post-demonetization https://t.co/rLr6wGdeaa",False,0,,4/14/2017 15:21,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SanjayJ06000729,22,True,False
Demonetization to benefit India in long term: Experts @moneycontrolcom https://t.co/xp0ju75juT hi,False,0,,4/14/2017 15:14,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bhramakshri,0,False,False
The Demonetization Effect: Indian Startups Cutting Jobs Amid Uncertainty via @forbes https://t.co/hu2UVJBmto,False,0,,4/14/2017 15:11,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Klawtawar,0,False,False
"Rhis is the side effect of demonetization....

Dear bank customers please withdraw your total amount from bank's... https://t.co/pyGqFgcltW",False,0,,4/14/2017 15:06,False,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",SADAQATHUSAIN1,0,False,False
"RT @CashlessChronic: ""Most (economists) questioned the logic behind each of the (shifting) arguments (for #demonetization)"" https://t.co/d2…",False,0,,4/14/2017 15:00,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DwijoG,1,True,False
@aajtak He was also an Income tax officer but it he took 2 days to understand demonetization...,False,6,aajtak,4/14/2017 14:58,False,8.52898e+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",PNagalkar,0,False,False
@broomheadshow 2nd A. BS - YouTube Demonetization - Rob is a Vet too. https://t.co/LEPUolZHEn,False,0,broomheadshow,4/14/2017 14:54,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WayneMackenzie6,0,False,False
"RT @saaxenanurag: India's exports grow fastest in last 5 years and yes, despite DeMonetization.
Exports up by 4.7% to $274.65 Billion in FY…",False,0,,4/14/2017 14:46,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abhishekajha297,1,True,False
Paytm helps india adopt mobile payments post demonetization _ business standard news Backed by a strong payment ecosystem of customers ...,False,1,,4/14/2017 14:43,False,,"<a href=""http://gaselectricity.in/"" rel=""nofollow"">mega_petyushin22222</a>",mega_petyushin,0,False,False
"@PMOIndia Your demonetization plan was a masterstroke but still lots of crisis for money in silvassa, no cash available at ATM's",False,0,PMOIndia,4/14/2017 14:42,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pankit26491,0,False,False
"Where iz @praveenkumar 's gold chain.? demonetization? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>

#IPL2017 #GLvRPS",False,0,,4/14/2017 14:38,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sai4amigos,0,False,False
"RT @jamewils: .@sunil_abraham These are the words from a man, R Gandhi, who is on the forefront of the demonetization coercion by the RBI o…",False,0,,4/14/2017 14:27,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AAPlogical,3,True,False
"RT @MilanV: JP Morgan notes that economic data has begun to revert to mean, post-demonetization https://t.co/rLr6wGdeaa",False,0,,4/14/2017 14:24,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KoradiaRaj,22,True,False
"RT @Memeghnad: 11) And then, rest is history unfolding before our eyes. Everyone is happy now people. Let us all rejoice!
https://t.co/Zbfo…",False,0,,4/14/2017 14:20,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bgradecitizen,43,True,False
RT @Stupidosaur: @Memeghnad @TheReal1977 @atrout920 That's why CIA's EVM rigged puppet Modi could do demonetization with impunity and callo…,False,0,,4/14/2017 14:17,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Stupidosaur,2,True,False
"First Demonetization,Now EVM. opposition parties are falling pray to their own game.BYPOLL results shows this. Congratulations@BJP4India",False,0,,4/14/2017 14:16,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aashishpandey22,0,False,False
@narendramodi Pls take some strict action to stop increasing population in our country as you did demonetization very well.,False,0,narendramodi,4/14/2017 14:11,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ydav_m,0,False,False
Now poor are with Modi because of demonetization and his Pro- poor policies. https://t.co/CpniBQUSB3,False,0,,4/14/2017 14:07,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",r_kodali,1,False,False
@thenewsminute Demonetization was a success in many ways. A wee bit of weeding.<ed><U+00A0><U+00BE><ed><U+00B4><U+0094>,False,0,thenewsminute,4/14/2017 13:59,False,8.52875e+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",heartbeat834,0,False,False
"@sambitswaraj Yeah when ""Janta"" do a demonetization in the intervening hours",False,0,sambitswaraj,4/14/2017 13:36,False,8.52415e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",trikkurmahesh,0,False,False
How Demonetization Affected Travelers From Around The World https://t.co/dbuSSTfWTo #lifehacks,False,0,,4/14/2017 13:26,False,,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",gauravcam,0,False,False
RT @karavadiraghava: @sampadscales @sunilsharma_jmu @narendramodi @nsitharaman @prakashSriv @I_YogiVerma @RohiniShah1 @biswajitroy2009 @dil…,False,0,,4/14/2017 13:17,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dr_MR_Satapathy,6,True,False
"RT @rBasicIncome: On #BasicIncome: Demonetization, Digital Identity and Universal Basic Income – How Big Ideas Are Changing India... https:…",False,0,,4/14/2017 13:00,False,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Dakinisun,2,True,False
YouTube demonetization: Young Turks maintains silence and more people ar... https://t.co/tvqpiWPIab,False,0,,4/14/2017 12:53,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ebede_chuka,0,False,False
@ANI_news Demonetization is failure. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,False,9,ANI_news,4/14/2017 12:30,False,8.52818e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ravindra_Maiya,0,False,False
"RT @aakashhindocha: #BLOG updated on #what &amp; #when for #Nifty
https://t.co/EAjvjjxQot

#Demonitization &amp; its #probable impact on #charts ht…",False,0,,4/14/2017 12:22,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",equity_focus,3,True,False
RT @karavadiraghava: @sampadscales @sunilsharma_jmu @narendramodi @nsitharaman @prakashSriv @I_YogiVerma @RohiniShah1 @biswajitroy2009 @dil…,False,0,,4/14/2017 12:17,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sampadscales,6,True,False
RT @AKOUL4774: AKOU future - YouTube Demonetization... https://t.co/THU1OP6tTY,False,0,,4/14/2017 12:08,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",454ROCK,2,True,False
RT @tubenewsen: YouTube demonetization: Young Turks maintains silence and more people are wondering why – TomoNews NEWS &gt;&gt; https://t.co/Gww…,False,0,,4/14/2017 12:04,False,,"<a href=""https://twitter.com/worldnews_net"" rel=""nofollow"">worldnews_retweet</a>",worldnews_net,1,True,False
